step,policy_arm_delta,command_arm_delta,observed_arm_delta,policy_gripper_delta,command_gripper_delta,observed_gripper_delta,command_arm_delta_change,command_gripper_delta_change,command_follow_error_arm,command_follow_error_gripper,target_period_sec,step_elapsed_sec,control_overrun
91,0.19835130870342255,0.014999985694885254,0.004182338714599609,0.010468780994415283,0.010468780994415283,0.010468780994415283,0.0040000081062316895,0.010468780994415283,0.011407226324081421,0.0,0.04,0.05463867000025857,True
92,0.17718206346035004,0.014999985694885254,0.0036475956439971924,0.009573519229888916,0.00957345962524414,0.00957345962524414,0.0040000081062316895,0.020042240619659424,0.011352390050888062,0.0,0.04,0.055523824999909266,True
93,0.1738656759262085,0.014999985694885254,0.0031658709049224854,0.004918575286865234,0.004918575286865234,0.004918575286865234,0.0040000081062316895,0.004654884338378906,0.011834114789962769,0.0,0.04,0.04865894200020193,True
94,0.10351322591304779,0.014999985694885254,0.0035337507724761963,0.0020435452461242676,0.0020435452461242676,0.0020435452461242676,0.0040000081062316895,0.006962120532989502,0.011466234922409058,0.0,0.04,0.05498826100028964,True
95,0.10969114303588867,0.014999985694885254,0.0034548044204711914,0.00021076202392578125,0.00021076202392578125,0.00021076202392578125,0.0040000081062316895,0.0018327832221984863,0.01174435019493103,0.0,0.04,0.05170838799995181,True
96,0.11709961295127869,0.014999985694885254,0.004498481750488281,0.0038132071495056152,0.0038132071495056152,0.0038132071495056152,0.0040000006556510925,0.003602445125579834,0.01087072491645813,0.0,0.04,0.06769080300000496,True
97,0.11297035217285156,0.014999985694885254,0.004227399826049805,0.0,0.0,0.0,0.0040000006556510925,0.0038132071495056152,0.011151641607284546,0.0,0.04,0.06284472700008337,True
98,0.10912200808525085,0.014999985694885254,0.004535555839538574,0.0,0.0,0.0,0.0040000006556510925,0.0,0.010927975177764893,0.0,0.04,0.06805935100010174,True
99,0.1050499975681305,0.014999985694885254,0.004664912819862366,0.0,0.0,0.0,0.0040000006556510925,0.0,0.01096808910369873,0.0,0.04,0.0637234119999448,True
100,0.10094738006591797,0.014999985694885254,0.0044280290603637695,0.0,0.0,0.0,0.0040000006556510925,0.0,0.010746687650680542,0.0,0.04,0.0678886020000391,True
101,0.09669408202171326,0.014999985694885254,0.004844631999731064,0.0,0.0,0.0,0.003999948501586914,0.0,0.010459601879119873,0.0,0.04,0.07234973699996772,True
102,0.19560304284095764,0.010999977588653564,0.0039414167404174805,0.008581459522247314,0.008581459522247314,0.008581459522247314,0.0040000081062316895,0.008581459522247314,0.007245302200317383,0.0,0.04,0.0599822729996049,True
